#SELECT * FROM minijpas.TileImage
"TILE_ID","FILTER_ID","REF_TILE_ID","name","RA","DEC","hpix5","ZPT","ERRZPT","CALIB_PROCEDURE","NOISE","NOISE_RMS","ADULEVEL","ADULEVEL_RMS","NCOMBINED","TEXPOSED","EFECTIME","EXPTIME","FWHMG","FWHMG_RMS","FWHM_MIN","FWHM_MAX","FWHM_MEAN","MOFFATBETA_MEAN","ELLIPTICITY_MEAN","PIXSCALE","DATASUM","CHECKSUM","SINGLE_CATALOGUE_DATASUM","DUAL_CATALOGUE_DATASUM","DEPTH2FWHM5S","DEPTH3ARC5S","DEPTHARCSEC2","M50S","KS","M50G","KG","APER_COR_6_0","OBSERVATION_DATES"
2313,35,2241,"AEGIS001-v201912_J0710_swp",214.282520625,52.5143375,2856,22.7199993,0.0399999991,5,0.0115,0.000600000028,0.0,0.00200000009,4,480.0,479.279999,1.0,1.24800003,0.233999997,0.809602022,2.12715006,0.960686982,3.3347199,0.0155589003,0.2267,1022534849,"DGNdFDKaDDKaDDKa",1381858238,1363055861,23.631567,23.1477928,24.2094593,22.4159832,6.58437538,21.9539986,4.28888845,-0.0624410994,20180803215510 20180803215301 20180803220003 20180803215754
2437,26,2470,"AEGIS004-v201912_J0620_swp",213.7416705,52.17702,2856,22.6870003,0.0399999991,5,0.0133999996,0.00079999998,0.0,0.00200000009,12,1440.0,1384.40002,1.0,1.37600005,0.0560000017,1.22205997,1.71949005,1.25176001,2.39966011,0.0163033009,0.2267,4226667120,"NVfKNUcHNUcHNUcH",3375796993,2190327222,23.1452026,22.9487762,24.0104427,22.022377,6.50714016,21.472641,4.10730362,-0.0775419027,20180730214305 20180730215129 20180802223430 20180725222645 20180725223435 20180730214717 20180802223220 20180725223136 20180730214511 20180802223012 20180802223641 20180725222919
2438,29,2470,"AEGIS004-v201912_J0650_swp",213.7416705,52.17702,2856,22.7679996,0.0399999991,5,0.00989999995,0.000600000028,0.0,0.00100000005,8,960.0,957.349976,1.0,1.65900004,0.129999995,1.37784004,1.99873996,1.58061004,9.99139023,0.0361833014,0.2267,3161131066,"kA43n430k930k930",2617370379,3715605659,23.3016167,23.3584499,24.4201164,22.3217316,6.95303202,21.8810616,4.34266758,-0.0800893009,20180714230324 20180717221304 20180717222012 20180714230107 20180714230757 20180717221746 20180714230539 20180717221523
2439,32,2470,"AEGIS004-v201912_J0680_swp",213.7416705,52.17702,2856,22.6219997,0.0399999991,5,0.0105999997,0.000699999975,0.00100000005,0.00100000005,8,960.0,855.799988,1.0,1.42799997,0.0289999992,1.26990998,1.47618997,1.27809,1.95018005,0.0143689001,0.2267,2597418216,"MdeVOccTMccTMccT",1668203340,2196736811,23.3120975,23.1382732,24.1999397,22.0902519,6.24762917,21.5475349,4.45501232,-0.104158998,20180710232517 20180710233200 20190722224120 20180710232942 20190722223638 20180710232725 20190722223410 20190722224426
2440,31,2470,"AEGIS004-v201912_J0670_swp",213.7416705,52.17702,2856,22.8759995,0.0399999991,5,0.00749999983,0.00039999999,0.00100000005,0.00100000005,10,1200.0,1068.27002,1.0,1.64400005,0.0390000008,1.48317003,1.65654004,1.53451002,2.55062008,0.0256938003,0.2267,562102227,"WXGPZXEOWXEOWXEO",3034697644,3929243407,23.7431889,23.7678852,24.8295498,22.5573483,6.56300497,22.1072178,5.33410692,-0.108654998,20190630001132 20180617235309 20180618003848 20190630000906 20180617235035 20180618003531 20190630000656 20190630001345 20180618003146 20180618004122
2441,30,2470,"AEGIS004-v201912_J0660_swp",213.7416705,52.17702,2856,22.9090004,0.0399999991,5,0.0092000002,0.000600000028,0.00100000005,0.00100000005,13,1560.0,1191.39001,1.0,1.49199998,0.0500000007,1.33070004,1.58485997,1.39116001,2.98696995,0.0441652983,0.2267,569774482,"DVpVGSoVDSoVDSoV",180194865,449162826,23.6608543,23.5790691,24.6407337,22.5735493,7.6521883,22.0944729,5.04675341,-0.0883781984,20180516022701 20180516023405 20190621234759 20190629235817 20180516022243 20180516023151 20190621234505 20190629235608 20190630000331 20180516022935 20190621234240 20190621235016 20190630000118
2442,33,2470,"AEGIS004-v201912_J0690_swp",213.7416705,52.17702,2856,22.6630001,0.0399999991,5,0.0153000001,0.00079999998,0.0,0.00200000009,13,1560.0,1414.69995,1.0,1.24399996,0.0280000009,1.11166,1.33552003,1.15507996,2.44462991,0.00960754976,0.2267,3866442955,"8TiHASiH1SiH8SiH",121997071,681790970,23.0645084,22.7808094,23.8424759,21.9625378,6.70770264,21.3900108,3.87450981,-0.0746684968,20180725223948 20180725224715 20180730215808 20190722225053 20180725223736 20180725224432 20180730215601 20190722224738 20190722225606 20180725224207 20180730215354 20180730220016 20190722225323
2443,28,2470,"AEGIS004-v201912_J0640_swp",213.7416705,52.17702,2856,22.7280006,0.0399999991,5,0.0109000001,0.00079999998,0.0,0.00200000009,8,960.0,953.299988,1.0,0.966000021,0.00899999961,0.896933973,0.911323011,0.909006,3.10380006,0.0258837007,0.2267,120650676,"6oIa7oGT6oGZ6oGZ",3799636716,2393277992,23.7577839,23.2139721,24.2756367,22.779707,7.74421692,22.1655769,4.30657387,-0.0579784997,20180813213851 20180813214507 20180813213024 20180813213642 20180813214303 20180813213437 20180813214055 20180813213230
2444,34,2470,"AEGIS004-v201912_J0700_swp",213.7416705,52.17702,2856,22.6229992,0.0399999991,5,0.0275999997,0.00139999995,0.00200000009,0.00300000003,8,960.0,921.309998,1.0,1.03799999,0.0649999976,0.879060984,1.32155001,0.924926996,3.92003012,0.0145885004,0.2267,2296560247,"2IFP3HDN2HDN2HDN",2014407153,827928936,22.6252251,22.1002655,23.161932,21.6460533,6.0888629,20.9017792,3.36160684,-0.0485416986,20180624235510 20180625232854 20180624235220 20180625232631 20180625233312 20180624234956 20180624235804 20180625233105
2445,35,2470,"AEGIS004-v201912_J0710_swp",213.7416705,52.17702,2856,22.6529999,0.0399999991,5,0.0120999999,0.00079999998,0.0,0.00200000009,4,480.0,478.899994,1.0,1.17499995,0.0120000001,1.08050001,1.15759003,1.11431003,2.74231005,0.0179293007,0.2267,3336958910,"dnU1gmR1dmR1dmR1",236912181,1832895686,23.3482876,23.0255756,24.0872402,22.3319664,7.12530708,21.7758045,4.32345057,-0.0678702965,20180813222338 20180813223223 20180813222933 20180813222547
2446,36,2470,"AEGIS004-v201912_J0720_swp",213.7416705,52.17702,2856,22.6529999,0.0399999991,5,0.00999999978,0.000699999975,0.00100000005,0.00100000005,8,960.0,946.76001,1.0,1.51900005,0.131999999,1.21507001,1.84735,1.41805005,8.06616974,0.0451421998,0.2267,1638860043,"VGggXGZeVGdeVGZe",1768615000,2868704750,23.2935371,23.2325382,24.2942047,22.3041611,5.69346428,21.8002796,4.47930384,-0.0890861005,20180714225150 20180714225848 20180717222752 20180714225632 20180717222530 20180714225416 20180717222316 20180717223002
2384,35,2406,"AEGIS003-v201912_J0710_swp",215.387923,53.1831655,2856,22.3719997,0.0399999991,5,0.0118000004,0.000699999975,0.0,0.00100000005,4,480.0,477.920013,1.0,0.925000012,0.0989999995,0.792572975,1.74756002,0.811268985,3.53971004,0.00771227013,0.2267,1081202280,"YAqda6naYAnaa5na",2006080127,3792865918,23.4391499,22.7718334,23.833498,22.3359623,5.7947011,21.7149181,3.85749054,-0.0663847998,20180804222240 20180804222031 20180804221822 20180804222453
2385,34,2406,"AEGIS003-v201912_J0700_swp",215.387923,53.1831655,2856,22.7940006,0.0399999991,5,0.0227000006,0.00170000002,0.00100000005,0.00200000009,4,480.0,477.410004,1.0,0.958999991,0.0179999992,0.896601021,1.01489997,0.924152017,4.34413004,0.0162218008,0.2267,2822137094,"TMaIVKUHTKaHTKUH",4029477412,3492394353,23.0093441,22.4834728,23.5451393,22.1244564,7.76340246,21.3697796,3.60305786,-0.0510100015,20180622000552 20180622000335 20180622001013 20180622000803
2386,37,2406,"AEGIS003-v201912_J0730_swp",215.387923,53.1831655,2856,22.4120007,0.0399999991,5,0.0215000007,0.00150000001,0.00100000005,0.00200000009,7,840.0,819.23999,1.0,1.495,0.0700000003,1.33097005,1.70537996,1.48547006,9.95143032,0.0275033992,0.2267,4180712471,"Lj4BLg1ALg1ALg1A",1823159450,1513782544,22.171011,22.1604424,23.2221069,21.3061924,6.95561838,20.7094803,3.82903266,-0.0573147014,20180819223619 20180819224437 20180820231022 20180819224059 20180820230809 20180819223842 20180820230601
2387,36,2406,"AEGIS003-v201912_J0720_swp",215.387923,53.1831655,2856,22.6809998,0.0399999991,5,0.0126999998,0.000899999985,0.00100000005,0.00100000005,4,480.0,478.720001,1.0,1.14199996,0.0659999996,1.00820994,1.37046003,1.07558,9.05325031,0.0421518013,0.2267,3905482506,"mAAAo229m99Am997",161324977,3572585158,23.3621502,23.0010281,24.0626945,22.5083809,6.75630331,21.900629,3.99262428,-0.0592356995,20180714222940 20180714222728 20180714222518 20180714222305
2388,39,2406,"AEGIS003-v201912_J0750_swp",215.387923,53.1831655,2856,22.5790005,0.0399999991,5,0.0155999996,0.000899999985,0.0,0.00200000009,4,480.0,478.98999,1.0,1.023,0.0829999968,0.884936988,1.70441997,0.914011002,3.43630004,0.00529217022,0.2267,440784598,"dRaReQZPdQaPdQWP",1810558285,3582096088,23.2135773,22.6757259,23.7373924,22.1885452,6.47549438,21.5911999,3.94780612,-0.0618379004,20180708235308 20180708235051 20180708234844 20180708235523
2389,38,2406,"AEGIS003-v201912_J0740_swp",215.387923,53.1831655,2856,22.7800007,0.0399999991,5,0.0194000006,0.00139999995,0.00100000005,0.00200000009,12,1440.0,1156.53003,1.0,1.27600002,0.0309999995,1.14895999,1.35750997,1.18810999,2.62448001,0.00723769981,0.2267,767023708,"3OdRALaQ3LaQALaQ",94483231,1699161358,22.8931198,22.6400337,23.7017002,21.8545494,5.93640471,21.2998409,3.75753069,-0.084410198,20190719231638 20180617215831 20190717233857 20190717234757 20190719231408 20180617215549 20180617220321 20190717234541 20190719231202 20180617220056 20190717234330 20190719230754
2390,40,2406,"AEGIS003-v201912_J0760_swp",215.387923,53.1831655,2856,22.3460007,0.0399999991,5,0.0208000001,0.0013,0.0,0.00200000009,8,960.0,930.380005,1.0,1.02900004,0.0329999998,0.922791004,1.34463,0.938633025,2.45777011,0.0129300999,0.2267,3519469919,"MlEAMkC3MkC9MkC9",1891445938,3065999184,22.6393681,22.1303806,23.1920452,21.6060944,6.68569899,20.8578987,3.94526339,-0.0699201003,20180724225312 20180726225831 20180724225057 20180726225625 20180726230257 20180724224813 20180724225559 20180726230039
2391,41,2406,"AEGIS003-v201912_J0770_swp",215.387923,53.1831655,2856,22.493,0.0399999991,5,0.0238000005,0.0013,0.00300000003,0.00300000003,4,480.0,476.100006,1.0,1.00600004,0.0309999995,0.931219995,1.07515001,0.968083978,4.1991601,0.0178347006,0.2267,1332069175,"8cOiAbNh1bNh8bNh",1081296337,2989529929,22.6065407,22.1310959,23.1927605,21.725462,7.01077271,21.0548286,3.66767478,-0.0589235015,20180622001234 20180622001901 20180622001651 20180622001443
2392,42,2406,"AEGIS003-v201912_J0780_swp",215.387923,53.1831655,2856,22.2119999,0.0399999991,5,0.0244999994,0.00139999995,0.00100000005,0.00300000003,4,480.0,477.670013,1.0,1.03199995,0.141000003,0.818201005,1.88431001,0.88252902,3.39211011,0.0143563002,0.2267,2274818347,"EUETGU9SEUESEU9S",2477745578,3266865959,22.3945293,21.8186226,22.8802891,21.2894535,5.30675459,20.6017761,3.94860244,-0.0633623004,20180804223359 20180804223129 20180804222922 20180804222714
2393,43,2406,"AEGIS003-v201912_J0790_swp",215.387923,53.1831655,2856,22.5039997,0.0399999991,5,0.0218000002,0.00139999995,0.00200000009,0.00300000003,4,480.0,477.01001,1.0,1.26400006,0.0949999988,1.05270004,1.50872004,1.14078999,9.99991035,0.0677855015,0.2267,761190173,"Z8AAh630Z6A7f637",609964142,4274587163,22.5346107,22.2373962,23.2990627,21.7566948,6.00897121,21.148447,3.71602154,-0.0510999002,20180714223632 20180714223407 20180714223200 20180714223858
2394,44,2406,"AEGIS003-v201912_J0800_swp",215.387923,53.1831655,2856,22.2530003,0.0399999991,5,0.0326000005,0.00190000003,0.00100000005,0.00400000019,8,960.0,951.77002,1.0,1.074,0.0250000004,0.988542974,1.42264998,1.01385999,3.36197996,0.0349440984,0.2267,2599879694,"08Ld28JZ08Jd08JZ",3835832408,931984763,21.9747772,21.5494938,22.6111603,21.0302219,7.02764893,20.2971764,3.76221061,-0.0589817017,20180826222603 20180826223356 20180826224021 20180826222357 20180826223127 20180826223816 20180826222922 20180826223601
2395,45,2406,"AEGIS003-v201912_J0810_swp",215.387923,53.1831655,2856,22.1389999,0.0399999991,5,0.0294000003,0.00209999993,0.00200000009,0.00400000019,8,960.0,948.22998,1.0,1.11399996,0.0209999997,1.01982999,1.42446005,1.04286003,3.43264008,0.0413772017,0.2267,1435965479,"P5fiP5ZZP5dfP5ZZ",646204678,3961738421,21.9423332,21.5476704,22.6093349,20.9887524,6.51596212,20.2465134,3.57700014,-0.0583212003,20180826224857 20180826225525 20180826224652 20180826225312 20180826224444 20180826225107 20180826225729 20180826224239
2396,47,2406,"AEGIS003-v201912_J0830_swp",215.387923,53.1831655,2856,22.1070004,0.0399999991,5,0.0200999994,0.0013,0.00100000005,0.00200000009,16,1920.0,1810.43994,1.0,1.07700002,0.0700000003,0.949036002,1.72686005,1.26001,2.83250999,0.064290598,0.2267,4182304637,"5MOcALLZ5LLbALLZ",2904730731,1338028870,22.1178417,21.9285488,22.9902134,21.2540817,6.36335278,20.5718765,3.65584874,-0.0679712966,20180924211903 20180924212544 20180919212705 20180919213358 20180919214025 20180924211658 20180924212332 20180919212501 20180919213127 20180919213821 20180924211443 20180924212127 20180924212750 20180919212923 20180919213603 20180924211238
2397,51,2406,"AEGIS003-v201912_J0870_swp",215.387923,53.1831655,2856,22.1709995,0.0399999991,5,0.0157999992,0.00109999999,0.00100000005,0.00200000009,20,2400.0,2095.02002,1.0,1.77900004,0.0410000011,1.58121002,1.84198999,1.65673006,2.37561011,0.0291357003,0.2267,72993,"l35An229l22Al227",3226123163,3483699003,22.1459942,22.2538948,23.3155613,20.9834404,6.92726707,20.4648209,4.27523947,-0.122362003,20181001204740 20181003191338 20180927204608 20181003192138 20181001203240 20181001203905 20181001204536 20181003191110 20180927204401 20181003191933 20180927205022 20181003192558 20181001203701 20181001204327 20181003190905 20181003191543 20180927204814 20181003192353 20181001203444 20181001204122
2398,54,2406,"AEGIS003-v201912_J0900_swp",215.387923,53.1831655,2856,21.9799995,0.0399999991,5,0.0176999997,0.00120000006,0.00100000005,0.00200000009,12,1440.0,1345.08997,1.0,1.33899999,0.0850000009,1.15927005,2.02169991,1.24242997,2.66696,0.0119188996,0.2267,3889559425,"OaDXOXBVOaBVOWBV",3402891008,1861077405,22.1441536,21.9396057,23.0012703,21.0138016,6.53335476,20.4372463,3.96335649,-0.0772062987,20181004191234 20181004191903 20180927201735 20180927202357 20181004191029 20181004191652 20180927202149 20181004190758 20181004191447 20181004192108 20180927201942 20181004190553
2459,50,2470,"AEGIS004-v201912_J0860_swp",213.7416705,52.17702,2856,22.3899994,0.0399999991,5,0.0242999997,0.00209999993,0.00100000005,0.00300000003,4,480.0,479.109985,1.0,1.56700003,0.0769999996,1.32988,1.66408002,1.45310998,3.30032992,0.0615462996,0.2267,3786894925,"FAToF9QoFAQoF7Qo",2246777465,875692141,22.0400047,22.0055218,23.0671883,21.0824776,6.88289976,20.5374012,4.2746172,-0.0718868002,20180516025703 20180516025457 20180516025234 20180516025910
2460,49,2470,"AEGIS004-v201912_J0850_swp",213.7416705,52.17702,2856,22.1949997,0.0399999991,5,0.0278999992,0.00179999997,-0.00100000005,0.00300000003,8,960.0,950.940002,1.0,1.01400006,0.0329999998,0.929277003,1.30520999,0.993233979,3.52030993,0.0488620996,0.2267,3033403852,"BYVHDWSFBWSFBWSF",3855927371,3988184357,22.1081276,21.6605282,22.7221928,21.1746998,6.03597498,20.420887,3.53275299,-0.0476453006,20180826220132 20180826220951 20180826215928 20180826220732 20180826215717 20180826220527 20180826221156 20180826215512
2461,51,2470,"AEGIS004-v201912_J0870_swp",213.7416705,52.17702,2856,22.1580009,0.0399999991,5,0.0182000007,0.0013,0.00100000005,0.00200000009,8,960.0,954.299988,1.0,1.09300005,0.0780000016,0.969237983,1.62849998,1.04721999,3.33319998,0.0147639001,0.2267,2501433046,"7WMfAUKf0UKf7UKf",2048743951,4240253776,22.4774933,22.0873604,23.149025,21.4972267,6.22993708,20.8493042,3.89408612,-0.0650051013,20180929191516 20180929192208 20180929192824 20180929191312 20180929191958 20180929192619 20180929191753 20180929192412
2462,52,2470,"AEGIS004-v201912_J0880_swp",213.7416705,52.17702,2856,22.1089993,0.0399999991,5,0.0222999994,0.00139999995,0.00100000005,0.00200000009,8,960.0,957.309998,1.0,1.24199998,0.145999998,0.985382974,1.90026999,1.18305004,3.22080994,0.0162057001,0.2267,2014687361,"MEjAPCh3MChAMCh3",3567376440,214794939,22.0754967,21.8177757,22.8794422,21.0625954,5.54663992,20.3550758,3.30447555,-0.0623025,20180929193736 20180929194405 20180929193531 20180929194149 20180929193325 20180929193944 20180929194609 20180929193120
2463,53,2470,"AEGIS004-v201912_J0890_swp",213.7416705,52.17702,2856,22.0330009,0.0399999991,5,0.0230999999,0.00150000001,0.00100000005,0.00300000003,8,960.0,934.960022,1.0,1.64199996,0.169,1.22940004,2.37278008,1.52674997,2.10965991,0.0256220996,0.2267,3945102956,"ibTfkZQZibQfiZQZ",3067553729,3579129483,21.6843166,21.7035084,22.765173,20.4572201,5.04819965,19.8486233,5.08574295,-0.138205007,20180929195033 20180929195657 20180929200319 20180929194829 20180929195450 20180929200114 20180929195245 20180929195901
2464,54,2470,"AEGIS004-v201912_J0900_swp",213.7416705,52.17702,2856,21.8220005,0.0399999991,5,0.0181000009,0.0013,0.00100000005,0.00300000003,8,960.0,942.799988,1.0,2.17700005,0.193000004,1.65409994,2.75381994,1.97960997,2.80642009,0.0308293998,0.2267,849231859,"SAoXU6oUSAoUS5oU",1067913563,1432541391,21.4561214,21.7573414,22.8190079,20.2751522,5.90932465,19.7578335,4.77906322,-0.141684994,20180929201155 20180929201814 20180929200951 20180929201607 20180929200743 20180929201403 20180929202018 20180929200538
2465,55,2470,"AEGIS004-v201912_J0910_swp",213.7416705,52.17702,2856,21.6730003,0.0399999991,5,0.0110999998,0.000699999975,0.00100000005,0.00100000005,8,960.0,935.539978,1.0,2.01699996,0.301999986,1.45132005,2.6312201,1.87689996,3.9848299,0.0123453001,0.2267,2810396290,"53pn81nk51nk51nk",1729565614,850419959,21.8958569,22.1392307,23.2008972,20.7931366,5.8015151,20.2921085,4.22247887,-0.100745998,20180929202443 20180929203101 20180929203717 20180929202238 20180929202855 20180929203512 20180929202650 20180929203306
2466,56,2470,"AEGIS004-v201912_J1007_swp",213.7416705,52.17702,2856,22.9880009,0.0399999991,5,0.0428999998,0.00260000001,-0.00100000005,0.00899999961,8,960.0,917.200012,1.0,2.05100012,0.38499999,1.38066995,2.64151001,1.92778003,9.9997797,0.0414639004,0.2267,662118929,"nQWqnOWonOWonOWo",1252430795,3116077496,21.7139797,21.9863949,23.0480614,20.7105045,5.27078247,20.2338219,3.83300161,-0.0520936996,20180929204554 20180929205220 20180929204349 20180929205010 20180929204143 20180929204806 20180929205424 20180929203938
2467,58,2470,"AEGIS004-v201912_gSDSS_swp",213.7416705,52.17702,2856,25.3889999,0.0399999991,5,0.0632999986,0.00219999999,0.00800000038,0.00499999989,16,480.0,478.26001,1.0,1.29799998,0.0160000008,1.15956998,1.22037995,1.17987001,2.06487012,0.0333065018,0.2267,2726152550,"BlmjBklhBklhBklh",1883915394,2315355959,24.2256718,23.9650288,25.0266953,22.9721947,14.262846,22.3439312,5.36872196,-0.0841146037,20180516014628 20180516014840 20180516013908 20180516014120 20180516014330 20180516014544 20180516014756 20180516013824 20180516014035 20180516014247 20180516014500 20180516014712 20180516014923 20180516013952 20180516014203 20180516014417
2468,57,2470,"AEGIS004-v201912_uJPAS_swp",213.7416705,52.17702,2856,23.1159992,0.0399999991,5,0.0259000007,0.00109999999,0.00300000003,0.00200000009,4,480.0,476.720001,1.0,1.74300003,0.057,1.51476002,1.90193999,1.70841002,3.03934002,0.0288915001,0.2267,1813380663,"SGIcU9FbSGFbS9Fb",2307994586,2313622307,22.5210361,22.6622887,23.7239552,21.3499393,14.8320713,20.7097473,6.10422134,-0.0271828994,20180814224045 20180814223830 20180814224518 20180814224303
2469,60,2470,"AEGIS004-v201912_iSDSS_swp",213.7416705,52.17702,2856,25.2259998,0.0399999991,5,0.0903000012,0.00300000003,0.0109999999,0.00999999978,48,1440.0,1017.20001,1.0,1.03699994,0.0120000001,0.932657003,0.992054999,0.94678098,2.14997005,0.0193022992,0.2267,1090461394,"4hWi7fTg4fTg4fTg",1546086159,494450656,23.9159241,23.4163189,24.4779835,22.728941,13.4448299,22.1115532,5.95991802,-0.0817603022,20180516013121 20190722215324 20190805231108 20180516013341 20190722215608 20190805231333 20180516013555 20190722220006 20190805231616 20180516012613 20190722214711 20190805230552 20180516012824 20190722214922 20190805230802 20180516013037 20190722215241 20190805231025 20180516013257 20190722215524 20190805231250 20180516013511 20190722215922 20190805231533 20180516013722 20190722220133 20190805231742 20180516012741 20190722214838 20190805230719 20180516012953 20190722215157 20190805230942 20180516013214 20190722215440 20190805231207 20180516013425 20190722215651 20190805231417 20180516013638 20190722220049 20190805231659 20180516012657 20190722214754 20190805230636 20180516012910 20190722215114 20190805230858
2470,59,2470,"AEGIS004-v201912_rSDSS_swp",213.7416705,52.17702,2856,25.3490009,0.0399999991,5,0.064199999,0.00219999999,0.00899999961,0.00600000005,37,1100.0,1016.90997,1.0,0.916999996,0.0219999999,0.815307975,1.03674996,0.824599028,2.09914994,0.0205872003,0.2267,772591412,"9CqIFAoG9AoGEAoG",3294885997,4209950478,24.5593224,23.9097004,24.9713669,24.3054047,6.36756611,23.868515,4.21664715,-0.0685425997,20180516011601 20180709215820 20180516011812 20180709220219 20180709220431 20180516012036 20180709220649 20180516010824 20180516012250 20180709220923 20180516011035 20180624224933 20180516011338 20180709215620 20180516011728 20180709220030 20180516011953 20180709220347 20180709220605 20180516012207 20180709220839 20180516010952 20180516012418 20180516011211 20180624225211 20180516011645 20180709215903 20180516011909 20180709220303 20180709220521 20180516012120 20180709220733 20180516010908 20180516012334 20180709221007 20180516011127 20180624225017
2339,52,2241,"AEGIS001-v201912_J0880_swp",214.282520625,52.5143375,2856,22.1439991,0.0399999991,5,0.0221999995,0.00139999995,-0.00100000005,0.00300000003,12,1440.0,1426.07996,1.0,1.68900001,0.181999996,1.26487005,2.25272989,1.48907006,2.34721994,0.0333020985,0.2267,2701248841,"9FI5FF939FG3EF93",972983352,1269636637,21.8655968,21.8576565,22.9193211,20.6562576,6.76569271,20.0729408,4.66002035,-0.121692002,20181002195157 20181002195815 20180927191817 20181002194329 20181002194949 20181002195611 20180927191608 20180927192233 20181002194744 20181002195402 20180927192024 20181002194533
2340,55,2241,"AEGIS001-v201912_J0910_swp",214.282520625,52.5143375,2856,21.7929993,0.0399999991,5,0.0168999992,0.00120000006,0.0,0.00200000009,4,480.0,476.470001,1.0,1.52600002,0.27700001,0.946748972,2.40319991,1.31687999,6.19996023,0.0250310004,0.2267,3298397927,"2oAp2m9n2mAn2m7n",1925313312,1052089679,21.9441833,21.8028221,22.8644867,20.971693,5.46892834,20.3213406,3.86074853,-0.0493322015,20180927194647 20180927194440 20180927194234 20180927194854
2341,56,2241,"AEGIS001-v201912_J1007_swp",214.282520625,52.5143375,2856,23.1949997,0.0399999991,5,0.0656000003,0.00340000005,-0.00300000003,0.00899999961,4,480.0,477.880005,1.0,1.71300006,0.317000002,1.13323998,2.65129995,1.51997006,9.99981976,0.0414502993,0.2267,1167072564,"9f8AAZ672d6A9Z67",3824967109,3157308427,21.7179184,21.7322788,22.7939434,20.6977634,5.1774025,20.1202621,4.67197943,-0.0351078995,20180927195325 20180927195114 20180927195741 20180927195532
2342,53,2241,"AEGIS001-v201912_J0890_swp",214.282520625,52.5143375,2856,22.0470009,0.0399999991,5,0.0232999995,0.00179999997,-0.00100000005,0.00300000003,12,1440.0,1410.51001,1.0,1.72300005,0.166999996,1.31585002,2.31218004,1.53750002,2.76946998,0.0106924996,0.2267,2253197850,"HT2JHT0JHT0JHT0J",3344385669,2418138365,21.6813393,21.708149,22.7698135,20.5632858,6.51262569,19.9762478,3.83368897,-0.0817091987,20181002200043 20181002200659 20181002201349 20180927192457 20180927193124 20181002200454 20181002201131 20180927192916 20181002200248 20181002200926 20181002201553 20180927192708
2343,19,2243,"AEGIS002-v201912_J0550_swp",214.828485277,52.8487225,2856,22.6149998,0.0399999991,5,0.0149999997,0.000899999985,0.00100000005,0.00200000009,12,1440.0,1347.18994,1.0,1.28699994,0.0590000004,1.11670005,1.76170003,1.16154003,2.27481008,0.0162735004,0.2267,1207989185,"0NbU2MZS0MaS0MYS",1958227705,117318790,23.0319538,22.7543106,23.8159752,21.9122696,6.45577192,21.1889362,3.97761154,-0.0763391033,20180801222352 20180801223011 20180728220536 20180730224028 20180730224656 20180801222805 20180728220327 20180728221007 20180730224446 20180801222559 20180728220756 20180730224236
2344,21,2243,"AEGIS002-v201912_J0570_swp",214.828485277,52.8487225,2856,22.5349998,0.0399999991,5,0.0131000001,0.000699999975,0.00100000005,0.00200000009,4,480.0,476.779999,1.0,1.18200004,0.104000002,0.985324025,2.00882006,1.02788997,2.58084011,0.0218637995,0.2267,126979714,"7KEXAIBU8IBUAIBU",966627857,1494537069,23.2317219,22.8213596,23.8830261,22.0801525,6.03420258,21.363575,3.76539016,-0.0647478998,20180803225834 20180803225627 20180803225420 20180803230042
2345,17,2243,"AEGIS002-v201912_J0530_swp",214.828485277,52.8487225,2856,22.8190002,0.0399999991,5,0.00889999978,0.000600000028,0.00100000005,0.00100000005,8,960.0,768.809998,1.0,1.375,0.0280000009,1.24729002,1.45123994,1.27746999,2.67612004,0.0274615996,0.2267,1899014520,"ZZakeWUjZWajbWUj",727604344,2120871867,23.6994152,23.5250626,24.586729,22.6593399,6.31987619,22.0129395,4.41651869,-0.0774957985,20180610224144 20190714214008 20190714214715 20180610223932 20180610224844 20190714214444 20180610224627 20190714214222
2346,15,2243,"AEGIS002-v201912_J0510_swp",214.828485277,52.8487225,2856,22.5960007,0.0399999991,5,0.00879999995,0.000500000024,0.00100000005,0.00100000005,4,480.0,478.570007,1.0,2.06100011,0.145999998,1.69095004,2.44236994,1.80184996,4.2523098,0.0164315999,0.2267,1288497772,"gb4SjZ3Sga3SgY3S",2192976109,227429470,23.115263,23.3143311,24.3759975,21.9924278,5.31729364,21.475565,4.36632299,-0.0872178972,20180713214143 20180713214856 20180713214614 20180713214402
2347,20,2243,"AEGIS002-v201912_J0560_swp",214.828485277,52.8487225,2856,22.5900002,0.0399999991,5,0.0217000004,0.00150000001,0.00100000005,0.00200000009,4,480.0,478.640015,1.0,0.950999975,0.0140000004,0.885683,0.994974971,0.905727983,4.34506989,0.0447937995,0.2267,1915491802,"JKcRJKaQJKaQJKaQ",3931184470,2243798477,22.8761234,22.3283882,23.3900547,22.0303574,6.32616377,21.1096706,4.15170574,-0.0447437987,20180622005723 20180622005517 20180622005310 20180622005936
